day,locker_id,warehouse_id,flow,km,p_late_effective,hours_per_order,expected_late,expected_late_cost,vehicle_hours_used
4,PL141,NW_3,36.0,12.237512399600217,0.03500000000000003,0.006118756199800108,1.2600000000000011,1260.0000000000011,0.2202752231928039
5,PL141,NW_3,40.0,12.237512399600217,0.03500000000000003,0.006118756199800108,1.4000000000000012,1400.0000000000011,0.24475024799200434
6,PL141,NW_3,48.0,12.237512399600217,0.03500000000000003,0.006118756199800108,1.6800000000000015,1680.0000000000016,0.29370029759040517
7,PL141,NW_3,38.0,12.237512399600217,0.03500000000000003,0.006118756199800108,1.3300000000000012,1330.0000000000011,0.23251273559240412
1,PL141,NW_4,0.0,23.8501164254792,0.07900000000000007,0.011925058212739599,0.0,0.0,0.0
2,PL141,NW_4,0.0,23.8501164254792,0.07900000000000007,0.011925058212739599,0.0,0.0,0.0
3,PL141,NW_4,0.0,23.8501164254792,0.07900000000000007,0.011925058212739599,0.0,0.0,0.0
4,PL141,NW_4,0.0,23.8501164254792,0.07900000000000007,0.011925058212739599,0.0,0.0,0.0
5,PL141,NW_4,0.0,23.8501164254792,0.07900000000000007,0.011925058212739599,0.0,0.0,0.0
6,PL141,NW_4,0.0,23.8501164254792,0.07900000000000007,0.011925058212739599,0.0,0.0,0.0
7,PL141,NW_4,0.0,23.8501164254792,0.07900000000000007,0.011925058212739599,0.0,0.0,0.0
1,PL141,NW_5,0.0,17.064681927923758,0.050000000000000044,0.00853234096396188,0.0,0.0,0.0
2,PL141,NW_5,0.0,17.064681927923758,0.050000000000000044,0.00853234096396188,0.0,0.0,0.0
3,PL141,NW_5,0.0,17.064681927923758,0.050000000000000044,0.00853234096396188,0.0,0.0,0.0
4,PL141,NW_5,0.0,17.064681927923758,0.050000000000000044,0.00853234096396188,0.0,0.0,0.0
5,PL141,NW_5,0.0,17.064681927923758,0.050000000000000044,0.00853234096396188,0.0,0.0,0.0
6,PL141,NW_5,0.0,17.064681927923758,0.050000000000000044,0.00853234096396188,0.0,0.0,0.0
7,PL141,NW_5,0.0,17.064681927923758,0.050000000000000044,0.00853234096396188,0.0,0.0,0.0
1,PL141,NW_6,0.0,20.136108854324497,0.08799999999999997,0.01006805442716225,0.0,0.0,0.0
2,PL141,NW_6,0.0,20.136108854324497,0.08799999999999997,0.01006805442716225,0.0,0.0,0.0
3,PL141,NW_6,0.0,20.136108854324497,0.08799999999999997,0.01006805442716225,0.0,0.0,0.0
4,PL141,NW_6,0.0,20.136108854324497,0.08799999999999997,0.01006805442716225,0.0,0.0,0.0
5,PL141,NW_6,0.0,20.136108854324497,0.08799999999999997,0.01006805442716225,0.0,0.0,0.0
6,PL141,NW_6,0.0,20.136108854324497,0.08799999999999997,0.01006805442716225,0.0,0.0,0.0
7,PL141,NW_6,0.0,20.136108854324497,0.08799999999999997,0.01006805442716225,0.0,0.0,0.0
1,PL141,NW_7,0.0,18.408209088071757,0.040000000000000036,0.009204104544035878,0.0,0.0,0.0
2,PL141,NW_7,0.0,18.408209088071757,0.040000000000000036,0.009204104544035878,0.0,0.0,0.0
3,PL141,NW_7,0.0,18.408209088071757,0.040000000000000036,0.009204104544035878,0.0,0.0,0.0
4,PL141,NW_7,0.0,18.408209088071757,0.040000000000000036,0.009204104544035878,0.0,0.0,0.0
5,PL141,NW_7,0.0,18.408209088071757,0.040000000000000036,0.009204104544035878,0.0,0.0,0.0
6,PL141,NW_7,0.0,18.408209088071757,0.040000000000000036,0.009204104544035878,0.0,0.0,0.0
7,PL141,NW_7,0.0,18.408209088071757,0.040000000000000036,0.009204104544035878,0.0,0.0,0.0
1,PL141,NW_8,0.0,51.35611537864352,0.09499999999999997,0.025678057689321764,0.0,0.0,0.0
2,PL141,NW_8,0.0,51.35611537864352,0.09499999999999997,0.025678057689321764,0.0,0.0,0.0
3,PL141,NW_8,0.0,51.35611537864352,0.09499999999999997,0.025678057689321764,0.0,0.0,0.0
4,PL141,NW_8,0.0,51.35611537864352,0.09499999999999997,0.025678057689321764,0.0,0.0,0.0
5,PL141,NW_8,0.0,51.35611537864352,0.09499999999999997,0.025678057689321764,0.0,0.0,0.0
6,PL141,NW_8,0.0,51.35611537864352,0.09499999999999997,0.025678057689321764,0.0,0.0,0.0
7,PL141,NW_8,0.0,51.35611537864352,0.09499999999999997,0.025678057689321764,0.0,0.0,0.0
1,PL141,NW_9,0.0,14.556477758902163,0.06299999999999994,0.0072782388794510825,0.0,0.0,0.0
2,PL141,NW_9,0.0,14.556477758902163,0.06299999999999994,0.0072782388794510825,0.0,0.0,0.0
3,PL141,NW_9,0.0,14.556477758902163,0.06299999999999994,0.0072782388794510825,0.0,0.0,0.0
4,PL141,NW_9,0.0,14.556477758902163,0.06299999999999994,0.0072782388794510825,0.0,0.0,0.0
5,PL141,NW_9,0.0,14.556477758902163,0.06299999999999994,0.0072782388794510825,0.0,0.0,0.0
6,PL141,NW_9,0.0,14.556477758902163,0.06299999999999994,0.0072782388794510825,0.0,0.0,0.0
7,PL141,NW_9,0.0,14.556477758902163,0.06299999999999994,0.0072782388794510825,0.0,0.0,0.0
